compound_name,canonical_smiles,BBclass
Amphetamine,CC([NH3+])Cc1ccccc1,
Atropine,C[NH+]1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,
BBCPD23 (ranitidine analog) (SKB36) (2-pyridine-amine-n-33-n-piperidinyl-methylphenoxypropyl),c1ccc(NCCCOc2cccc(C[NH+]3CCCCC3)c2)[nH+]c1,
BESP,CCN1CN(c2ccc(Br)cc2)C2(CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)C1=O,
Biperiden,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,
BMS-184111 HCl,COc1cccc(CC2CC[NH+](C3CCC(OC)(c4ccc5c(c4)OCO5)CC3)CC2)c1,
BMSP,CN1CN(c2ccc(Br)cc2)C2(CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)C1=O,
BPSP,CCCN1CN(c2ccc(Br)cc2)C2(CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)C1=O,
Bromocriptine,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4[NH+](C)C3)(C(C)C)C(=O)N12,
Bromperidol,O=C(CC[NH+]1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,
BSP,O=C(CCC[NH+]1CCC2(CC1)C(=O)NCN2c1ccc(Br)cc1)c1ccc(F)cc1,
Bunitrolol,CC(C)(C)[NH2+]CC(O)COc1ccccc1C#N,
Bupropion (Zyban),CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,
Buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCC[NH+]1CCN(c2ncccn2)CC1,
Carteolol,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CCC(=O)N2,
Chlorambucil,O=C([O-])CCCc1ccc(N(CCCl)CCCl)cc1,
Cocaine,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1[NH+]2C,
Compound A,Nc1cccc(C[NH+]2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)[nH+]1,
Cyclosporine A,C/C=C/C(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N1C,
Diphenhydramine,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,
Domperidone,O=c1[nH]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,
Doxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC([NH3+])C(O)C(C)O1,
Doxylamine,C[NH+](C)CCOC(C)(c1ccccc1)c1ccccn1,
Fentanyl,CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,
Fexofenadine (Allegra),CC(C)(C(=O)[O-])c1ccc(C(O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,
Flesinoxan,O=C(NCC[NH+]1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,
Fluoxetine,C[NH2+]CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,
Fluvoxamine,COCCCC/C(=N/OCC[NH3+])c1ccc(C(F)(F)F)cc1,
Gentisic acid,O=C([O-])c1cc(O)ccc1O,
Glycyrrhetinic acid,CC1(C(=O)[O-])CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,
I-1,CN1CN(c2ccccc2)C2(CC[NH+](CCCC(=O)c3csc(I)c3)CC2)C1=O,
I-4 (4-4-cyanophenoxy-methyl-piperidine-n-iodo-allyl),N#Cc1ccc(OCC2CC[NH+](C/C=C/I)CC2)cc1,
Indomethacin,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,
Isotretinoin (13-cis-Retinoic Acid),CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,
Levodopa,[NH3+]C(Cc1ccc(O)c(O)c1)C(=O)[O-],
Levorphanol,C[NH+]1CCC23CCCCC2C1Cc1ccc(O)cc13,
Lidocaine,CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,
LU-201640 ,CC(C)(C)c1nc(N2CC[NH+](CCCSc3nccc(=O)[nH]3)CC2)cc(C(F)(F)F)n1,
Lupitidine (Y-G5; SKF93479),Cc1ccc(Cc2cnc(NCCSCc3ccc(C[NH+](C)C)o3)[nH]c2=O)cn1,
Mefloquine (AI-8),OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,
Methamphetamine,C[NH2+]C(C)Cc1ccccc1,
Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,
Metoprolol,COCCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,
Miloxacin,COn1cc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3,
Mirtazapine,C[NH+]1CCN2c3[nH+]cccc3Cc3ccccc3C2C1,
MSP,CN1CN(c2ccccc2)C2(CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)C1=O,
Nalidixic acid,CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,
Nor-1-Chlorpromazine,C[NH2+]CCCN1c2ccccc2Sc2ccc(Cl)cc21,
Northioridazine,CSc1ccc2c(c1)N(CCC1CCC[NH2+]C1)c1ccccc1S2,
Norverapamil,COc1ccc(CC[NH2+]CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,
Olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[NH+](C)CC1,
Org-12962,FC(F)(F)c1ccc(N2CC[NH2+]CC2)[nH+]c1Cl,
Org-13011,O=C1CCCN1CCCC[NH+]1CCN(c2cc(C(F)(F)F)cc[nH+]2)CC1,
Pentazocine,CC(C)=CC[NH+]1CCC2(C)c3cc(O)ccc3CC1C2C,
Pergolide,CCC[NH+]1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,
Phencyclidine,c1ccc(C2([NH+]3CCCCC3)CCCCC2)cc1,
Phenserine,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[NH+](C)C12,
Physostigmine,CNC(=O)Oc1ccc2c(c1)C1(C)CC[NH+](C)C1N2C,
Pindolol,CC(C)[NH2+]CC(O)COc1cccc2[nH]ccc12,
p-Phenylbenzoic acid,O=C([O-])c1ccc(-c2ccccc2)cc1,
Procaine,CC[NH+](CC)CCOC(=O)c1ccc(N)cc1,
Pyrilamine (Mepyramine),COc1ccc(CN(CC[NH+](C)C)c2cccc[nH+]2)cc1,
R-Etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)[O-])OCC3,
Risperidone,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,
Salbutamol (albuterol),CC(C)(C)[NH2+]CC(O)c1ccc(O)c(CO)c1,
Salicylic Acid,O=C([O-])c1ccccc1O,
Salicyluric acid,O=C([O-])CNC(=O)c1ccccc1O,
SKF-93619 (Y-G4),C[NH+](C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,
Sotalol,CC(C)[NH2+]CC(O)c1ccc(NS(C)(=O)=O)cc1,
Spiperone,O=C(CCC[NH+]1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,
Toliprolol,Cc1cccc(OCC(O)C[NH2+]C(C)C)c1,
Trifluopromazine,C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,
TZ-11,Clc1ccc(Cl)c(NC2=[NH+]CCN2)c1,
TZ-15,c1ccc(NC2=[NH+]CCN2)cc1,
TZ-3,Fc1cccc(F)c1NC1=[NH+]CCN1,
Verapamil,COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,
Vinblastine,CCC1(O)CC2C[NH+](CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CC[NH+]6CCC43C65)C2)C1,
Vincristine,CCC1(O)CC2C[NH+](CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CC[NH+]6CCC43C65)C2)C1,
Y-G12 (BBcpd10),CN(C)c1cc(-c2n[nH]c(N)n2)cc[nH+]1,
9-C17,CCc1cccc(/N=C(\C)Nc2cccc(CC)c2)c1,
Codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4C(C2)N(C)CCC341,
Pentazocine,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,
CID 10313352,CC(C)(C)/[N+]([O-])=C/c1ccccc1,
17; CHEBI: 337303,CCc1c[nH]c(NCCSCc2ccccn2)c1[N+](=O)[O-],
Unknown,CC(C)NCCCOc1cccc(CN2CCCCC2)c1,
Indinavir,CCN1CCN(Cc2cccnc2)CC1C(=O)NC(C)(C)C,
10; 38508; Tiotidine,CN/C(=N\C#N)NCCSCc1csc(NC(=N)N)n1,
S118,CC1CCN(CCC2CCN2S(=O)(=O)C2=CC(O)=CCC2)CC1,
S119,O=[SH](O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,
S120,O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1,
S121,Cn1nc(CC(=O)NC2CC[N+]3(C)CCCC2C3)c2ccccc21,
S122,CC1C=[N+](C2CC(N=[N+]=N)C(CO)O2)C(=O)NC1=O,
Unknown,O=c1c(Br)ccc2n1C[C@@H]1CNC[C@@H]2C1,BBB+
Unknown,Cc1cn([C@@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,BBB+
Unknown,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,BBB+
Unknown,C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,BBB-
Unknown,CC#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)CC21C,BBB-
Unknown,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@H](O)C2)C1,BBB-
Unknown,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@H](O)C2)C1,BBB-
Unknown,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3CCC12C,BBB+
Unknown,CC(C)(C)c1ccc(OC(F)(F)F)c(CN[C@H]2CCCN[C@H]2c2ccccc2)c1,BBB+
Unknown,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1cc(Br)ccc1-2,BBB+
Unknown,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C2(O)OC(NC(=O)[C@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12,BBB-
Unknown,Cc1nc2cc(CN[C@H]3CCCN[C@H]3c3ccccc3)c(OC(C)C)cc2s1,BBB+
Unknown,CC(C)Oc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,C[C@H](F)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,BBB+
Unknown,CC12N[C@@H](Cc3ccccc31)c1ccccc12,BBB+
Unknown,C[C@@H]1c2ccccc2N(C(N)=O)c2ccccc2[C@H]1C,BBB+
Unknown,CC1(C)S[C@H]2C(NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,BBB-
Unknown,Cc1cccc2c1Oc1ccccc1C1(O)CCNC[C@H]21,BBB+
Unknown,CC[C@H](C)N1CCN(c2ccc(I)cc2)CC1,BBB+
Unknown,CC[C@H](C)Nc1ccc(I)c(N[C@@H](C)CC)c1,BBB+
Unknown,CCc1cccc(/N=C(/C)Nc2cccc(CC)c2)c1,BBB+
Unknown,CCCN(CCC)CCc1ccc(O)c2c1CC(C)=N2,BBB+
Unknown,CCCSc1ccc2[nH]/c(=N\C(=O)OC)[nH]c2c1,BBB+
Unknown,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@H](O)C[C@H](O)CC(=O)O)[C@@H]21,BBB-
Unknown,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1,BBB+
Unknown,Cc1ccc(CC2=CN=C(NCCSCc3ccc(CN(C)C)o3)NC2)cn1,BBB-
Unknown,CN(C)/N=N/c1[nH]cnc1C(N)=O,BBB+
Unknown,CN1C[C@@H](C(=O)NC2(C)OC3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,BBB-
Unknown,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,BBB+
Unknown,C/N=C(/C[N+](=O)[O-])NCCSc1ccc(CN(C)C)o1,BBB-
Unknown,COC(=O)[C@@H]1C(O)=CC(Nc2cccc(OC(F)(F)F)c2)=C[C@@H]1C,BBB+
Unknown,COC(=O)[C@@H]1C(O)=CC(Nc2ccc(Cl)cc2)=C[C@@H]1C,BBB+
Unknown,COC(=O)[C@@H]1C(O)=CC(Nc2cccc([N+](=O)[O-])c2)=C[C@@H]1C,BBB+
Unknown,COC(=O)/N=c1\[nH]c2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2[nH]1,BBB-
Unknown,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,BBB+
Unknown,COc1ccc(C(C)(C)O)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,BBB+
Unknown,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,BBB+
Unknown,COc1ccc(C(C)(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc(C(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc(N2CCCC2=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc(-n2nc(C)cc2C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1cc2c(c(CN[C@H]3CCCN[C@H]3c3ccccc3)c1)OCC2,BBB+
Unknown,COc1cc2c(cc1CN[C@H]1C3CCN(C3)C1C(c1ccccc1)c1ccccc1)N(S(C)(=O)=O)CC2,BBB+
Unknown,COc1cc2c(cc1CN[C@H]1CCCN[C@H]1c1ccccc1)N(S(C)(=O)=O)[C@@H](C)C2,BBB+
Unknown,COc1cc2oc(C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1cc2sc(C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1cc2sc(C(C)(C)C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1cc2sc(-c3ccccc3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1cc2sc(C3CC3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc(-c2nccs2)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc(S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,COc1ccc2c(c1)[C@H](CC(=O)O)[C@H](C)N2C(=O)c1ccc(Cl)cc1,BBB-
Unknown,C[C@H](N)[C@@H](O)c1cccc(O)c1,BBB-
Unknown,CC12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)CC2(C)[C@H]1CCC2(O)C(=O)CO,BBB-
Unknown,C#CC1(O)CC[C@H]2[C@@H]3[C@H](CCC21C)C1=C(CC(=O)CC1)C[C@@H]3C,BBB+
Unknown,CC12CCC(=O)C=C1CC[C@H]1[C@@H]2CCC2(C)C(O)CC[C@@H]12,BBB+
Unknown,CC12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)CC2(C)[C@@H](C(=O)CO)CC[C@@H]12,BBB-
Unknown,Clc1cccc(Cl)c1N[C@H]1N=CCN1,BBB+
Unknown,Clc1ccc2c(c1)[C@H]1CNC[C@@H]1c1ccccc1O2,BBB+
Unknown,FC(F)Oc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,BBB+
Unknown,Nc1nc(Cl)nc2c1ncn2[C@@H]1C[C@H](O)[C@H](CO)O1,BBB+
Unknown,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,BBB+
Unknown,Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1,BBB+
Unknown,N=C(N)NC[C@H]1COC2(CCCCC2)O1,BBB-
Unknown,NC(=O)c1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)n1,BBB+
Unknown,Nc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)[C@H]3CCC(F)(F)C3)CC2)n1,BBB+
Unknown,Nc1ccn([C@@H]2C[C@@H](CO)[C@@H](CO)O2)c(=O)n1,BBB+
Unknown,Nc1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,BBB+
Unknown,NC[C@@H](O)c1ccc(O)c(O)c1,BBB-
Unknown,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,BBB+
Unknown,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@H](O)C2)C1,BBB-
Unknown,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)cc1,BBB-
Unknown,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@H](O)C2)C1,BBB-
Unknown,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,BBB-
Unknown,O=C1C(=O)C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)=C(O)c2ccccc21,BBB-
Unknown,O=[N+]([O-])c1nccn1C[C@H](O)COCF,BBB+
Unknown,O=c1[nH]cnc2n[nH]cc12,BBB+
Unknown,OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,BBB-
Unknown,OC[C@@H]1O[C@H](n2cnc3c2N=CNC[C@@H]3O)C[C@@H]1O,BBB+
Unknown,C=CCN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)C=C[C@@H]3C1C5,BBB+
Unknown,CN(C(=O)Cc1ccccc1N)[C@H](CN1CC[C@H](O)C1)c1ccccc1,BBB-
Unknown,CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,BBB+
Unknown,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@H](O)C1,BBB-
Unknown,O=C1NC(=O)C2(CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)[C@H](CN3CCCC3)C2)N1,BBB-
Unknown,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2[C@@H]1CN1CCCC1,BBB+
Unknown,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@@H]1CN1CCCC1,BBB-
Unknown,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCC(O)C1,BBB+
Unknown,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@@H]1CN1CCCC1,BBB+
Unknown,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@@H]1CN1CC[C@H](O)C1,BBB-
Unknown,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@@H]1CN1CCCC1,BBB+
Unknown,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@H]2O,BBB+
Unknown,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,BBB+
Unknown,C[C@H]1CCCC[C@@H]1C,BBB+
Unknown,C[C@H]1CC[C@H](C)[C@@H](C)C1,BBB+
Unknown,FC(F)(F)C[C@@H](Cl)Br,BBB+
Unknown,O=c1cccc2n1C[C@@H]1CN[C@@H](Br)[C@H]2C1,BBB+
Unknown,CCN1CCN(C(=O)N[C@H](C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)C(=O)C1=O,BBB+
Unknown,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCCC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)[C@H]3C[C@@H]12,BBB+
Unknown,Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,BBB+
Unknown,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,BBB+
Unknown,CN(C)Cc1ccc(-c2cccc(N[C@H]3N=CC=C3[N+](=O)[O-])c2)o1,BBB+
Unknown,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@H]1CCN1CCC(Oc2cccc(Cl)c2)CC1,BBB+
Unknown,CN(C)Cc1ccnc(-c2cccc(N[C@H]3N=CC=C3[N+](=O)[O-])c2)c1,BBB+
Unknown,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1,BBB+
Unknown,CN(C)Cc1ccc(CSCCN[C@H]2N=CC=C2[N+](=O)[O-])o1,BBB-
Unknown,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1ccco1,BBB+
Unknown,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ccccn1,BBB+
Unknown,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@@H]12)c1csc(N)n1,BBB+
Unknown,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ncccc1Br,BBB+
Unknown,CCCCC[C@H](O)/C=C/[C@@H]1C(O)CC(=O)[C@H]1CCCCCCC(=O)O,BBB-
Unknown,CC1(C)S[C@H]2C(NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,BBB-
Unknown,CC12CCC(=O)C=C1CC[C@H]1[C@@H]2CCC2(C)[C@H]1CCC2(C)O,BBB-
Unknown,COc1ccc2c3c1O[C@@H]1C(=O)CCC4(O)C(C2)N(C)CCC314,BBB+
Unknown,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,BBB+
Unknown,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)CO,BBB-
Unknown,CC1(C)S[C@H]2C(NC(=O)[C@@H](C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,BBB-
Unknown,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)[C@@H]2SC1,BBB-
Unknown,O=C(N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,BBB-
Unknown,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)[C@H]3C[C@@H]12,BBB-
Unknown,CC(CCC(=O)O)[C@@H]1CC[C@H]2[C@H]3C(=O)C[C@@H]4CC(=O)CCC4(C)[C@H]3CC(=O)C12C,BBB-
Unknown,C[C@@H]1O[C@@H](O[C@@H]2[C@H](C)O[C@@H](O[C@@H]3[C@H](C)O[C@H](O[C@H]4CCC5(C)[C@@H](CC[C@H]6[C@@H]5CCC5(C)[C@H](C7=CC(=O)OC7)CCC65O)C4)C[C@@H]3O)C[C@@H]2O)C[C@H](O)[C@@H]1O,BBB-
Unknown,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,BBB+
Unknown,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,BBB+
Unknown,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,BBB-
Unknown,C[C@@H]1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@H]3[C@@H](O)[C@H]21,BBB-
Unknown,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,BBB-
Unknown,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,BBB-
Unknown,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,BBB-
Unknown,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21,BBB+
Unknown,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)[C@@H]1O5,BBB+
Unknown,CC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@@H](N)C3=CCC=CC3)[C@@H]2SC1,BBB-
Unknown,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,BBB-
Unknown,CC12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CCC2=O,BBB-
Unknown,C#CC1(O)CC[C@H]2[C@H]3CCc4cc(O)ccc4[C@H]3CCC21C,BBB-
Unknown,C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,BBB-
Unknown,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1F,BBB-
Unknown,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,BBB-
Unknown,O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,BBB+
Unknown,O=C(O)c1cc(=O)c2cc(OC[C@H](O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,BBB-
Unknown,N=C(N)NCCN1CCCCCCC1,BBB-
Unknown,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2,BBB-
